met2013,year,ai_exposure,hpi_annual,pop,inmig_rate,inmig_rate_ba,inmig_rate_no_ba,skilled_inmig_share,net_mig_ba_rate,net_mig_no_ba_rate,inmig_share_ba,incumbent_share_ba,inmig_rate_young,inmig_rate_old,share_ba,log_pop,mean_age,share_female_lf,unemp_rate,mean_wage
10740,2016,-0.1324970521440698,162.32,365552.0,0.025564078434805446,0.010105265461548562,0.015458812973256882,0.39529159978598183,-0.005547774324856656,-0.0005690024948570928,0.39529159978598183,0.3129949720246935,0.016591346785135904,0.0035945638377029806,0.31509880947170305,12.809163818914264,39.59025802074671,0.46091628453769845,0.06035460651601504,45337.297722832904
10740,2017,-0.1324970521440698,167.9175,354891.0,0.02213637426702847,0.012792660281607592,0.009343713985420875,0.5779022403258656,-0.010842765806966083,-0.005328396606281929,0.5779022403258656,0.31710058063307733,0.010775139409001638,0.004657768159801178,0.3228737837814991,12.779565979056908,39.355156935509775,0.47778503582022425,0.04019289735105248,46251.742786517025
10740,2018,-0.1324970521440698,174.035,355782.0,0.027429718198222507,0.017021659330713753,0.010408058867508755,0.6205553847730301,0.0029540561354987043,-0.005984001439083484,0.6205553847730301,0.2986766775618962,0.013069801170379614,0.005812548133407536,0.30750571979470576,12.78207346271492,39.387487281537574,0.4726315573434037,0.056652436855211666,45008.30380554567
10740,2019,-0.1324970521440698,182.3125,361195.0,0.017932141917800633,0.007367211616993591,0.010564930300807043,0.4108383510884669,-0.011594844889879429,-0.00949348689765916,0.4108383510884669,0.33895939873364195,0.012561081964036047,0.0035853209485181134,0.34024834230817147,12.797173257682754,39.334115920763026,0.48407628438852063,0.044650452175479444,49786.22552896289
10740,2020,-0.1324970521440698,193.6675,357623.0,0.03081457288820909,0.015415675166306419,0.015398897721902675,0.5002722323049001,0.00038028873981818843,0.004546687433414518,0.5002722323049001,0.37733660701148,0.016433506793466862,0.006864771001865093,0.3811248157976416,12.78723463788658,39.415004068530266,0.4903663244468067,0.058508406299829355,53856.62402002388
10740,2021,-0.1324970521440698,222.03,362417.0,0.030784979733290658,0.018903638626223383,0.011881341107067274,0.6140539571569418,0.004431359456096154,-0.0022543092625345942,0.6140539571569418,0.3521892615156864,0.016205089717093845,0.005971022330630186,0.36025076086386676,12.80055076154302,39.49485261452967,0.47041678308170437,0.05361645470506466,55804.97453707869
10740,2022,-0.1324970521440698,260.4225,370756.0,0.03312421107143242,0.018330114684590403,0.01479409638684202,0.5533751323182151,-0.0026594310004423396,-0.008024145259955335,0.5533751323182151,0.380776902154962,0.018330114684590403,0.006419316207964268,0.3864940823614453,12.82329944328123,39.51763423923011,0.4687453561368342,0.03096899467999036,58112.6635343886
10740,2023,-0.1324970521440698,278.7375,373588.0,0.030284698651990963,0.015637547244558177,0.014647151407432788,0.5163514230157327,-0.015482296005225007,-0.005714851654764072,0.5163514230157327,0.3617620916764659,0.013991348758525434,0.007690289838003362,0.36644378299088837,12.830908864906622,39.42449168602846,0.47859468689839657,0.03758387954459129,59655.99234819071
10740,2024,-0.1324970521440698,292.5825,373826.0,0.02281275245702546,0.00869655936184214,0.01411619309518332,0.3812148217636023,-0.006856130927222826,-0.005831590098067015,0.3812148217636023,0.3521207343045952,0.011598979204228706,0.004389742821526593,0.35278445051976054,12.831545727496952,39.624472348097775,0.4718786887645204,0.046213955500972,62302.86178033481
10900,2014,-0.1944053862650517,163.14,331546.0,0.02799008282410284,0.010891399685111568,0.01709868313899127,0.3891163793103448,-0.00747709216820592,-0.002970930127342812,0.3891163793103448,0.2996685967492692,0.01787685570026482,0.005730728164417607,0.30217224759158606,12.71152184217892,41.06900399944502,0.4725212702931041,0.06606673981707724,49971.85269739337
